precinct,precinct_key,district_num,district_code,area_weight,vote_weight,source_votes
ALLEN - AAW,ALLEN - AAW,078,078,1,1,0.0002550749
ALLEN - AAX,ALLEN - AAX,078,078,1,1,0.0001752336
ALLEN - AAY,ALLEN - AAY,078,078,1,1,0.0001276397
ALLEN - ABE,ALLEN - ABE,078,078,1,1,0.0000674128
ALLEN - ABF,ALLEN - ABF,078,078,1,1,0.000081178
ALLEN - ABH,ALLEN - ABH,078,078,1,1,0.0000317447
ALLEN - ABI,ALLEN - ABI,078,078,1,1,0.0000379272
ALLEN - ABP,ALLEN - ABP,078,078,1,1,0.0000759373
ALLEN - ABQ,ALLEN - ABQ,078,078,1,1,0.0001220483
ALLEN - ABR,ALLEN - ABR,078,078,1,1,0.0001934297
ALLEN - ABT,ALLEN - ABT,078,078,1,1,0.0000479544
ALLEN - ABW,ALLEN - ABW,078,078,1,1,0.000064417
ALLEN - ABX,ALLEN - ABX,078,078,1,1,0.000183873
ALLEN - ABZ,ALLEN - ABZ,078,078,1,1,0.0002058958
ALLEN - ACD,ALLEN - ACD,078,078,1,1,0.0004086218
ALLEN - ACE,ALLEN - ACE,078,078,1,1,0.0000873302
ALLEN - ACG,ALLEN - ACG,078,078,1,1,0.0000342303
ALLEN - ACT,ALLEN - ACT,078,078,1,1,0.004649171
ALLEN - ACU,ALLEN - ACU,078,078,1,1,0.0048474325
ALLEN - ACW,ALLEN - ACW,078,078,1,1,0.0000526112
ALLEN - ACX,ALLEN - ACX,078,078,1,1,0.0000361352
ALLEN - ACY,ALLEN - ACY,078,078,1,1,0.0000684101
ALLEN - ACZ,ALLEN - ACZ,78,78,1,1,0.0000778081
ALLEN - ADA,ALLEN - ADA,078,078,1,1,0.0011766628
ALLEN - ADB,ALLEN - ADB,078,078,1,1,0.0009297274
ALLEN - ADC,ALLEN - ADC,078,078,1,1,0.0001625847
ALLEN - ADD,ALLEN - ADD,078,078,1,1,0.0002876671
ALLEN - ADE,ALLEN - ADE,78,78,1,1,0.0004429903
ALLEN - ADF,ALLEN - ADF,078,078,1,1,0.0004018659
ALLEN - ADG,ALLEN - ADG,078,078,1,1,0.0013738416
ALLEN - ADI,ALLEN - ADI,078,078,1,1,0.0006921132
ALLEN - ADQ,ALLEN - ADQ,078,078,1,1,0.0002937632
ALLEN - ADR,ALLEN - ADR,078,078,1,1,0.0001040134
ALLEN - ADT,ALLEN - ADT,078,078,0.9999999311,0.9999999311,0.0057663796
ALLEN - ADT,ALLEN - ADT,083,083,0.0000000689,0.0000000689,0.0000000004
ALLEN - ADU,ALLEN - ADU,078,078,1,1,0.0000604467
ALLEN - ADW,ALLEN - ADW,078,078,1,1,0.0041412963
ALLEN - ADY,ALLEN - ADY,078,078,1,1,0.0005106954
ALLEN - ADZ,ALLEN - ADZ,078,078,1,1,0.0005764169
ALLEN - AEA,ALLEN - AEA,078,078,1,1,0.0001369639
ALLEN - AEB,ALLEN - AEB,078,078,1,1,0.0000344914
ALLEN - AEC,ALLEN - AEC,078,078,1,1,0.0008426152
ALLEN - AED,ALLEN - AED,078,078,1,1,0.0012392976
ALLEN - AEE,ALLEN - AEE,078,078,1,1,0.0012299078
ALLEN - AEF,ALLEN - AEF,078,078,1,1,0.0005913265
ALLEN - AEG,ALLEN - AEG,078,078,1,1,0.0015531532
ALLEN - AEN,ALLEN - AEN,078,078,1,1,0.0054744105
ALLEN - AEO,ALLEN - AEO,078,078,1,1,0.0000563403
ALLEN - AEQ,ALLEN - AEQ,078,078,0.9999999793,0.9999999793,0.0044229241
ALLEN - AEQ,ALLEN - AEQ,083,083,0.0000000207,0.0000000207,0.0000000001
ALLEN - AES,ALLEN - AES,078,078,0.9999995843,0.9999995843,0.0059348155
ALLEN - AES,ALLEN - AES,082,082,0.0000004157,0.0000004157,0.0000000025
ALLEN - AET,ALLEN - AET,078,078,0.9999991978,0.9999991978,0.0053054345
ALLEN - AET,ALLEN - AET,082,082,0.0000008022,0.0000008022,0.0000000043
ALLEN - AEW,ALLEN - AEW,078,078,1,1,0.000061859
ALLEN - AEX,ALLEN - AEX,078,078,0.9999999839,0.9999999839,0.0054275385
ALLEN - AEX,ALLEN - AEX,082,082,0.0000000161,0.0000000161,0.0000000001
ALLEN - AEY,ALLEN - AEY,078,078,1,1,0.0045166505
ALLEN - AEZ,ALLEN - AEZ,078,078,1,1,0.0046116238
ALLEN - AFB,ALLEN - AFB,078,078,1,1,0.002688024
ALLEN - AFC,ALLEN - AFC,078,078,1,1,0.0010563549
ALLEN - AFE,ALLEN - AFE,078,078,1,1,0.0001694203
ALLEN - AFF,ALLEN - AFF,078,078,0.9999999947,0.9999999947,0.0055894964
ALLEN - AFF,ALLEN - AFF,083,083,0.0000000053,0.0000000053,0
ALLEN - AFG,ALLEN - AFG,078,078,0.99999975,0.99999975,0.0052184543
ALLEN - AFG,ALLEN - AFG,082,082,0.00000025,0.00000025,0.0000000013
ALLEN - AFI,ALLEN - AFI,078,078,1,1,0.000069815
ALLEN - AFJ,ALLEN - AFJ,078,078,1,1,0.0000658974
ALLEN - AFK,ALLEN - AFK,078,078,1,1,0.0002309078
ALLEN - AFN,ALLEN - AFN,078,078,1,1,0.0002201185
ALLEN - AFO,ALLEN - AFO,078,078,1,1,0.0004546136
ALLEN - AFP,ALLEN - AFP,078,078,1,1,0.0000105382
ALLEN - AFQ,ALLEN - AFQ,078,078,1,1,0.0012489331
ALLEN - AFR,ALLEN - AFR,078,078,1,1,0.0010458115
ALLEN - AFS,ALLEN - AFS,078,078,1,1,0.0001990289
ALLEN - AFT,ALLEN - AFT,078,078,1,1,0.0002202699
ALLEN - AFU,ALLEN - AFU,078,078,1,1,0.0001267057
ALLEN - AFV,ALLEN - AFV,078,078,1,1,0.0006008179
ALLEN - AGB,ALLEN - AGB,078,078,1,1,0.0002292262
ALLEN - AGC,ALLEN - AGC,078,078,1,1,0.0005086625
ALLEN - AGD,ALLEN - AGD,078,078,1,1,0.0012586926
ALLEN - AGI,ALLEN - AGI,078,078,0.9999999822,0.9999999822,0.0061748161
ALLEN - AGI,ALLEN - AGI,082,082,0.0000000178,0.0000000178,0.0000000001
ALLEN - AGK,ALLEN - AGK,078,078,1,1,0.0001381067
ALLEN - AGL,ALLEN - AGL,078,078,1,1,0.000129714
ALLEN - AGN,ALLEN - AGN,078,078,0.9999999999,0.9999999999,0.0066942975
ASHLAND - AAA,ASHLAND - AAA,067,067,1,1,0.0001159671
ASHLAND - AAB,ASHLAND - AAB,067,067,1,1,0.0000547169
ASHLAND - AAD,ASHLAND - AAD,067,067,1,1,0.0001365368
ASHLAND - AAF,ASHLAND - AAF,067,067,1,1,0.0001107518
ASHLAND - AAG,ASHLAND - AAG,067,067,1,1,0.0000418617
ASHLAND - AAH,ASHLAND - AAH,067,067,1,1,0.0000371594
ASHLAND - AAJ,ASHLAND - AAJ,067,067,1,1,0.0000336733
ASHLAND - AAQ,ASHLAND - AAQ,067,067,1,1,0.0000225736
ASHLAND - AAS,ASHLAND - AAS,067,067,1,1,0.0001017457
ASHLAND - AAU,ASHLAND - AAU,067,067,1,1,0.0002695118
ASHLAND - AAV,ASHLAND - AAV,067,067,1,1,0.0001294481
ASHLAND - AAZ,ASHLAND - AAZ,067,067,1,1,0.0003501776
ASHLAND - ABB,ASHLAND - ABB,067,067,1,1,0.0000602814
ASHLAND - ABC,ASHLAND - ABC,067,067,1,1,0.0001644658
ASHLAND - ABG,ASHLAND - ABG,067,067,1,1,0.006734338
ASHLAND - ABI,ASHLAND - ABI,067,067,1,1,0.005420537
ASHLAND - ABJ,ASHLAND - ABJ,067,067,0.9981202034,0.9981202034,0.0044947399
ASHLAND - ABJ,ASHLAND - ABJ,098,098,0.0018797966,0.0018797966,0.0000084651
ASHLAND - ABN,ASHLAND - ABN,067,067,0.9997198955,0.9997198955,0.0089191058
ASHLAND - ABN,ASHLAND - ABN,098,098,0.0002801045,0.0002801045,0.000002499
ASHLAND - ABO,ASHLAND - ABO,067,067,0.9919772144,0.9919772144,0.000209665
ASHLAND - ABO,ASHLAND - ABO,098,098,0.0080227856,0.0080227856,0.0000016957
ASHLAND - ABS,ASHLAND - ABS,067,067,1,1,0.0020404024
ASHLAND - ABT,ASHLAND - ABT,067,067,0.9999999295,0.9999999295,0.0064136706
ASHLAND - ABT,ASHLAND - ABT,077,077,0.0000000705,0.0000000705,0.0000000005
ASHLAND - ABV,ASHLAND - ABV,067,067,0.9998550186,0.9998550186,0.0055535273
ASHLAND - ABV,ASHLAND - ABV,077,077,0.0000000634,0.0000000634,0.0000000004
ASHLAND - ABV,ASHLAND - ABV,098,098,0.000144918,0.000144918,0.0000008049
ASHLAND - ABZ,ASHLAND - ABZ,067,067,1,1,0.0017833119
ASHLAND - ACA,ASHLAND - ACA,067,067,0.9999999043,0.9999999043,0.0025074136
ASHLAND - ACA,ASHLAND - ACA,076,076,0.0000000957,0.0000000957,0.0000000002
ASHLAND - ACB,ASHLAND - ACB,067,067,1,1,0.0001005165
ASHLAND - ACC,ASHLAND - ACC,067,067,1,1,0.0045577351
ASHLAND - ACE,ASHLAND - ACE,067,067,1,1,0.0027613498
ASHLAND - ACF,ASHLAND - ACF,067,067,1,1,0.0011429328
ASHLAND - ACH,ASHLAND - ACH,067,067,1,1,0.001750322
ASHLAND - ACI,ASHLAND - ACI,067,067,1,1,0.0040153082
ASHLAND - ACJ,ASHLAND - ACJ,067,067,1,1,0.003290541
ASHLAND - ACM,ASHLAND - ACM,067,067,0.9999999707,0.9999999707,0.0041946534
ASHLAND - ACM,ASHLAND - ACM,077,077,0.0000000293,0.0000000293,0.0000000001
ASHLAND - ACN,ASHLAND - ACN,054,054,0.0000000045,0.0000000045,0
ASHLAND - ACN,ASHLAND - ACN,067,067,0.9999999955,0.9999999955,0.0072140334
ASHLAND - ACO,ASHLAND - ACO,067,067,1,1,0.0035500923
ASHLAND - ACP,ASHLAND - ACP,067,067,1,1,0.0035403166
ASHLAND - ACQ,ASHLAND - ACQ,067,067,1,1,0.0046902947
ASHLAND - ACS,ASHLAND - ACS,067,067,1,1,0.0040032525
ASHLAND - ACT,ASHLAND - ACT,067,067,1,1,0.0029502985
ASHLAND - ACV,ASHLAND - ACV,067,067,0.9999993923,0.9999993923,0.0019381113
ASHLAND - ACV,ASHLAND - ACV,076,076,0.0000006077,0.0000006077,0.0000000012
ASHTABULA - AAA,ASHTABULA - AAA,099,099,1,1,0.0001509659
ASHTABULA - AAB,ASHTABULA - AAB,099,099,1,1,0.0000341119
ASHTABULA - AAC,ASHTABULA - AAC,099,099,1,1,0.0000271403
ASHTABULA - AAE,ASHTABULA - AAE,099,099,1,1,0.0000588215
ASHTABULA - AAH,ASHTABULA - AAH,099,099,1,1,0.0001006765
ASHTABULA - AAI,ASHTABULA - AAI,099,099,1,1,0.0001025126
ASHTABULA - AAJ,ASHTABULA - AAJ,099,099,1,1,0.0003149097
ASHTABULA - AAM,ASHTABULA - AAM,099,099,1,1,0.000049374
ASHTABULA - AAN,ASHTABULA - AAN,099,099,1,1,0.0001326551
ASHTABULA - AAO,ASHTABULA - AAO,099,099,1,1,0.0001049108
ASHTABULA - AAP,ASHTABULA - AAP,099,099,1,1,0.0001541744
ASHTABULA - AAQ,ASHTABULA - AAQ,099,099,1,1,0.0000816969
ASHTABULA - AAR,ASHTABULA - AAR,099,099,1,1,0.0000346839
ASHTABULA - AAS,ASHTABULA - AAS,099,099,1,1,0.0000936379
ASHTABULA - AAT,ASHTABULA - AAT,099,099,1,1,0.0000313477
ASHTABULA - AAU,ASHTABULA - AAU,099,099,1,1,0.0000905626
ASHTABULA - AAW,ASHTABULA - AAW,099,099,1,1,0.0000469017
ASHTABULA - AAX,ASHTABULA - AAX,099,099,1,1,0.0000489122
ASHTABULA - AAY,ASHTABULA - AAY,099,099,1,1,0.0000422943
ASHTABULA - ABA,ASHTABULA - ABA,099,099,1,1,0.0000644583
ASHTABULA - ABB,ASHTABULA - ABB,099,099,1,1,0.0003091255
ASHTABULA - ABC,ASHTABULA - ABC,099,099,1,1,0.001204464
ASHTABULA - ABD,ASHTABULA - ABD,099,099,1,1,0.0000614792
ASHTABULA - ABF,ASHTABULA - ABF,065,065,0.0053497615,0.0053497615,0.0000030979
ASHTABULA - ABF,ASHTABULA - ABF,099,099,0.9946502385,0.9946502385,0.0005759685
ASHTABULA - ABG,ASHTABULA - ABG,099,099,1,1,0.0000864631
ASHTABULA - ABI,ASHTABULA - ABI,099,099,1,1,0.0029062285
ASHTABULA - ABJ,ASHTABULA - ABJ,099,099,1,1,0.0006468353
ASHTABULA - ABK,ASHTABULA - ABK,099,099,1,1,0.0002375518
ASHTABULA - ABL,ASHTABULA - ABL,099,099,1,1,0.0001423814
ASHTABULA - ABM,ASHTABULA - ABM,099,099,1,1,0.0001555889
ASHTABULA - ABN,ASHTABULA - ABN,099,099,1,1,0.000710869
ASHTABULA - ABO,ASHTABULA - ABO,099,099,1,1,0.0001664325
ASHTABULA - ABQ,ASHTABULA - ABQ,99,99,1,1,0.0001712823
ASHTABULA - ABR,ASHTABULA - ABR,065,065,0.9946189325,0.9946189325,0.0001094181
ASHTABULA - ABR,ASHTABULA - ABR,099,099,0.0053810675,0.0053810675,0.000000592
ASHTABULA - ABS,ASHTABULA - ABS,065,065,1,1,0.0000397859
ASHTABULA - ABT,ASHTABULA - ABT,065,065,0.9859696761,0.9859696761,0.0002401173
ASHTABULA - ABT,ASHTABULA - ABT,099,099,0.0140303239,0.0140303239,0.0000034169
ASHTABULA - ABV,ASHTABULA - ABV,065,065,0.9841497901,0.9841497901,0.0001086711
ASHTABULA - ABV,ASHTABULA - ABV,099,099,0.0158502099,0.0158502099,0.0000017502
ASHTABULA - ABW,ASHTABULA - ABW,065,065,1,1,0.0000627959
ASHTABULA - ABX,ASHTABULA - ABX,065,065,1,1,0.0001469758
ASHTABULA - ABY,ASHTABULA - ABY,065,065,0.9483286142,0.9483286142,0.0002075315
ASHTABULA - ABY,ASHTABULA - ABY,099,099,0.0516713858,0.0516713858,0.0000113077
ASHTABULA - ABZ,ASHTABULA - ABZ,065,065,1,1,0.0035678961
ASHTABULA - ACA,ASHTABULA - ACA,065,065,1,1,0.0034235204
ASHTABULA - ACB,ASHTABULA - ACB,065,065,1,1,0.0001711025
ASHTABULA - ACD,ASHTABULA - ACD,099,099,1,1,0.0001318688
ASHTABULA - ACG,ASHTABULA - ACG,099,099,1,1,0.000368566
ASHTABULA - ACH,ASHTABULA - ACH,099,099,1,1,0.0020512141
ASHTABULA - ACI,ASHTABULA - ACI,099,099,1,1,0.0000864403
ASHTABULA - ACJ,ASHTABULA - ACJ,099,099,1,1,0.0005968443
ASHTABULA - ACM,ASHTABULA - ACM,065,065,0.0000039423,0.0000039423,0.000000002
ASHTABULA - ACM,ASHTABULA - ACM,099,099,0.9999960577,0.9999960577,0.0005049412
ASHTABULA - ACO,ASHTABULA - ACO,065,065,1,1,0.0031327004
ASHTABULA - ACP,ASHTABULA - ACP,065,065,0.9976188213,0.9976188213,0.0038696155
ASHTABULA - ACP,ASHTABULA - ACP,099,099,0.0023811787,0.0023811787,0.0000092362
ASHTABULA - ACQ,ASHTABULA - ACQ,065,065,1,1,0.0067451207
ASHTABULA - ACR,ASHTABULA - ACR,065,065,1,1,0.0068777704
ASHTABULA - ACS,ASHTABULA - ACS,065,065,1,1,0.0068318857
ASHTABULA - ACT,ASHTABULA - ACT,065,065,1,1,0.0064776331
ASHTABULA - ACU,ASHTABULA - ACU,065,065,0.0378115609,0.0378115609,0.0000552716
ASHTABULA - ACU,ASHTABULA - ACU,099,099,0.9621884391,0.9621884391,0.0014064919
ASHTABULA - ACW,ASHTABULA - ACW,065,065,0.0179805139,0.0179805139,0.0000298237
ASHTABULA - ACW,ASHTABULA - ACW,099,099,0.9820194861,0.9820194861,0.001628846
ASHTABULA - ACX,ASHTABULA - ACX,065,065,0.0132126217,0.0132126217,0.0000064909
ASHTABULA - ACX,ASHTABULA - ACX,099,099,0.9867873783,0.9867873783,0.0004847733
ASHTABULA - ACY,ASHTABULA - ACY,099,099,1,1,0.0003444969
ASHTABULA - ADA,ASHTABULA - ADA,057,057,0.0084981292,0.0084981292,0.000025057
ASHTABULA - ADA,ASHTABULA - ADA,099,099,0.9915018708,0.9915018708,0.0029234743
ASHTABULA - ADB,ASHTABULA - ADB,057,057,0.0035707588,0.0035707588,0.0000105247
ASHTABULA - ADB,ASHTABULA - ADB,065,065,0.7545288583,0.7545288583,0.0022239427
ASHTABULA - ADB,ASHTABULA - ADB,099,099,0.2419003829,0.2419003829,0.0007129914
ASHTABULA - ADC,ASHTABULA - ADC,065,065,0.9999999455,0.9999999455,0.0013571343
ASHTABULA - ADC,ASHTABULA - ADC,099,099,0.0000000545,0.0000000545,0.0000000001
ASHTABULA - ADD,ASHTABULA - ADD,065,065,1,1,0.0035716117
ASHTABULA - ADF,ASHTABULA - ADF,065,065,1,1,0.0020204109
ASHTABULA - ADG,ASHTABULA - ADG,065,065,0.9998733437,0.9998733437,0.0021357
ASHTABULA - ADG,ASHTABULA - ADG,099,099,0.0001266563,0.0001266563,0.0000002705
ASHTABULA - ADH,ASHTABULA - ADH,065,065,1,1,0.0023852812
ASHTABULA - ADI,ASHTABULA - ADI,065,065,1,1,0.0001886966
ASHTABULA - ADJ,ASHTABULA - ADJ,065,065,1,1,0.000073754
ASHTABULA - ADL,ASHTABULA - ADL,065,065,1,1,0.0001536166
ASHTABULA - ADM,ASHTABULA - ADM,065,065,0.999813734,0.999813734,0.0013263353
ASHTABULA - ADM,ASHTABULA - ADM,099,099,0.000186266,0.000186266,0.0000002471
ASHTABULA - ADN,ASHTABULA - ADN,065,065,0.9999966452,0.9999966452,0.0022898937
ASHTABULA - ADN,ASHTABULA - ADN,099,099,0.0000033548,0.0000033548,0.0000000077
ASHTABULA - ADO,ASHTABULA - ADO,065,065,1,1,0.0034010407
ASHTABULA - ADP,ASHTABULA - ADP,065,065,1,1,0.0034086427
ASHTABULA - ADQ,ASHTABULA - ADQ,065,065,0.9999999597,0.9999999597,0.0054634603
ASHTABULA - ADQ,ASHTABULA - ADQ,099,099,0.0000000403,0.0000000403,0.0000000002
ASHTABULA - ADR,ASHTABULA - ADR,065,065,1,1,0.0053486917
ASHTABULA - ADS,ASHTABULA - ADS,065,065,1,1,0.000281263
ASHTABULA - ADT,ASHTABULA - ADT,065,065,0.9999998452,0.9999998452,0.0061736305
ASHTABULA - ADT,ASHTABULA - ADT,099,099,0.0000001548,0.0000001548,0.000000001
ASHTABULA - ADU,ASHTABULA - ADU,065,065,1,1,0.0069523587
ASHTABULA - ADV,ASHTABULA - ADV,099,099,1,1,0.0012471569
ASHTABULA - ADW,ASHTABULA - ADW,065,065,0.0148790308,0.0148790308,0.0000063087
ASHTABULA - ADW,ASHTABULA - ADW,099,099,0.9851209692,0.9851209692,0.000417692
ASHTABULA - ADX,ASHTABULA - ADX,065,065,0.0080452774,0.0080452774,0.0000023612
ASHTABULA - ADX,ASHTABULA - ADX,099,099,0.9919547226,0.9919547226,0.0002911228
ASHTABULA - ADZ,ASHTABULA - ADZ,065,065,1,1,0.0061528544
ASHTABULA - AEA,ASHTABULA - AEA,065,065,1,1,0.0004874713
ASHTABULA - AEB,ASHTABULA - AEB,065,065,1,1,0.0078700255
ASHTABULA - AEC,ASHTABULA - AEC,099,099,1,1,0.0019941235
ASHTABULA - AED,ASHTABULA - AED,065,065,0.0000537879,0.0000537879,0.0000001495
ASHTABULA - AED,ASHTABULA - AED,099,099,0.9999462121,0.9999462121,0.0027792494
ASHTABULA - AEF,ASHTABULA - AEF,065,065,1,1,0.007170298
ASHTABULA - AEG,ASHTABULA - AEG,065,065,1,1,0.0062647512
ASHTABULA - AEH,ASHTABULA - AEH,065,065,0.0000000154,0.0000000154,0
ASHTABULA - AEH,ASHTABULA - AEH,099,099,0.9999999846,0.9999999846,0.0015919652
ASHTABULA - AEI,ASHTABULA - AEI,099,099,1,1,0.0002353097
ASHTABULA - AEJ,ASHTABULA - AEJ,099,099,1,1,0.00142043
ASHTABULA - AEK,ASHTABULA - AEK,099,099,1,1,0.0020454289
ASHTABULA - AEL,ASHTABULA - AEL,099,099,1,1,0.0003977251
ASHTABULA - AEM,ASHTABULA - AEM,099,099,1,1,0.0000777094
ASHTABULA - AEO,ASHTABULA - AEO,099,099,1,1,0.0019764178
ASHTABULA - AEP,ASHTABULA - AEP,099,099,1,1,0.0006640149
ASHTABULA - AEQ,ASHTABULA - AEQ,065,065,0.9992291114,0.9992291114,0.0021164209
ASHTABULA - AEQ,ASHTABULA - AEQ,099,099,0.0007708886,0.0007708886,0.0000016328
ASHTABULA - AER,ASHTABULA - AER,065,065,1,1,0.0044056206
ASHTABULA - AES,ASHTABULA - AES,099,099,1,1,0.0035948548
ASHTABULA - AEU,ASHTABULA - AEU,065,065,1,1,0.006740768
ASHTABULA - AEV,ASHTABULA - AEV,065,065,1,1,0.0035010056
ASHTABULA - AEW,ASHTABULA - AEW,065,065,1,1,0.0036313284
ASHTABULA - AEX,ASHTABULA - AEX,065,065,0.9993191944,0.9993191944,0.0035590269
ASHTABULA - AEX,ASHTABULA - AEX,099,099,0.0006808056,0.0006808056,0.0000024247
ASHTABULA - AEZ,ASHTABULA - AEZ,065,065,1,1,0.0007967738
ATHENS - AAA,ATHENS - AAA,095,095,1,1,0.0000130219
ATHENS - AAB,ATHENS - AAB,095,095,1,1,0.0000769966
ATHENS - AAD,ATHENS - AAD,095,095,1,1,0.0001561169
ATHENS - AAE,ATHENS - AAE,095,095,1,1,0.0000408829
ATHENS - AAF,ATHENS - AAF,095,095,1,1,0.0000132881
ATHENS - AAG,ATHENS - AAG,095,095,1,1,0.0001103617
ATHENS - AAH,ATHENS - AAH,095,095,1,1,0.0003198335
ATHENS - AAI,ATHENS - AAI,095,095,1,1,0.0001153307
ATHENS - AAJ,ATHENS - AAJ,095,095,1,1,0.0003512347
ATHENS - AAK,ATHENS - AAK,095,095,1,1,0.0000060537
ATHENS - AAL,ATHENS - AAL,095,095,1,1,0.0000130468
ATHENS - AAM,ATHENS - AAM,095,095,1,1,0.0000168964
ATHENS - AAN,ATHENS - AAN,095,095,1,1,0.0000104046
ATHENS - AAP,ATHENS - AAP,095,095,1,1,0.0001697806
ATHENS - AAQ,ATHENS - AAQ,095,095,1,1,0.000089928
ATHENS - AAS,ATHENS - AAS,095,095,1,1,0.000353609
ATHENS - AAU,ATHENS - AAU,095,095,1,1,0.0000455762
ATHENS - AAV,ATHENS - AAV,095,095,1,1,0.0000350427
ATHENS - AAW,ATHENS - AAW,095,095,1,1,0.000015171
ATHENS - AAX,ATHENS - AAX,092,092,0.0002421665,0.0002421665,0.0000000266
ATHENS - AAX,ATHENS - AAX,094,094,0.9997578335,0.9997578335,0.0001096502
ATHENS - AAZ,ATHENS - AAZ,092,092,0.0238560719,0.0238560719,0.00000096
ATHENS - AAZ,ATHENS - AAZ,094,094,0.9761439281,0.9761439281,0.0000392807
ATHENS - ABB,ATHENS - ABB,094,094,1,1,0.0000353854
ATHENS - ABD,ATHENS - ABD,094,094,1,1,0.0001444889
ATHENS - ABF,ATHENS - ABF,094,094,0.9999992719,0.9999992719,0.0084221579
ATHENS - ABF,ATHENS - ABF,095,095,0.0000007281,0.0000007281,0.0000000061
ATHENS - ABG,ATHENS - ABG,094,094,0.9999999157,0.9999999157,0.0016602223
ATHENS - ABG,ATHENS - ABG,095,095,0.0000000843,0.0000000843,0.0000000001
ATHENS - ABH,ATHENS - ABH,094,094,0.9999943542,0.9999943542,0.0102015208
ATHENS - ABH,ATHENS - ABH,095,095,0.0000056458,0.0000056458,0.0000000576
ATHENS - ABI,ATHENS - ABI,094,094,1,1,0.0000635085
ATHENS - ABJ,ATHENS - ABJ,094,094,0.0000006675,0.0000006675,0.0000000015
ATHENS - ABJ,ATHENS - ABJ,095,095,0.9999993325,0.9999993325,0.0022747673
ATHENS - ABK,ATHENS - ABK,094,094,0.000046275,0.000046275,0.0000001006
ATHENS - ABK,ATHENS - ABK,095,095,0.999953725,0.999953725,0.0021740094
ATHENS - ABL,ATHENS - ABL,095,095,1,1,0.0011459368
ATHENS - ABM,ATHENS - ABM,094,094,0.9116478102,0.9116478102,0.0004529359
ATHENS - ABM,ATHENS - ABM,095,095,0.0883521898,0.0883521898,0.0000438962
ATHENS - ABN,ATHENS - ABN,094,094,0.9994026945,0.9994026945,0.0017016486
ATHENS - ABN,ATHENS - ABN,095,095,0.0005973055,0.0005973055,0.000001017
ATHENS - ABO,ATHENS - ABO,094,094,0.0000352882,0.0000352882,0.0000003004
ATHENS - ABO,ATHENS - ABO,095,095,0.9999647118,0.9999647118,0.0085123172
ATHENS - ABP,ATHENS - ABP,094,094,0.0000002466,0.0000002466,0.0000000013
ATHENS - ABP,ATHENS - ABP,095,095,0.9999997534,0.9999997534,0.0052643142
ATHENS - ABR,ATHENS - ABR,094,094,0.99999995,0.99999995,0.0104356939
ATHENS - ABR,ATHENS - ABR,095,095,0.00000005,0.00000005,0.0000000005
ATHENS - ABS,ATHENS - ABS,094,094,1,1,0.0001566674
