precinct,precinct_key,district_num,district_code,area_weight,vote_weight,source_votes
ALLEN - AES,ALLEN - AES,4,4,1,1,0.0059348141
ALLEN - AET,ALLEN - AET,4,4,1,1,0.0052816198
ALLEN - AEW,ALLEN - AEW,4,4,1,1,0.000076591
ALLEN - AEX,ALLEN - AEX,4,4,1,1,0.0054273753
ALLEN - AEY,ALLEN - AEY,4,4,1,1,0.0045016171
ALLEN - AEZ,ALLEN - AEZ,4,4,1,1,0.0053087533
ALLEN - AFB,ALLEN - AFB,4,4,1,1,0.0022343188
ALLEN - AFC,ALLEN - AFC,4,4,1,1,0.001500997
ALLEN - AFE,ALLEN - AFE,4,4,1,1,0.0001742917
ALLEN - AFF,ALLEN - AFF,4,4,1,1,0.0055638336
ALLEN - AFG,ALLEN - AFG,4,4,1,1,0.0051421215
ALLEN - AFI,ALLEN - AFI,4,4,1,1,0.0002540257
ALLEN - AFJ,ALLEN - AFJ,4,4,1,1,0.0002937119
ALLEN - AFK,ALLEN - AFK,4,4,1,1,0.0001757456
ALLEN - AFN,ALLEN - AFN,4,4,1,1,0.0003766907
ALLEN - AFO,ALLEN - AFO,4,4,1,1,0.0004467138
ALLEN - AFP,ALLEN - AFP,4,4,1,1,0.0002248635
ALLEN - AFQ,ALLEN - AFQ,4,4,1,1,0.0010659836
ALLEN - AFR,ALLEN - AFR,4,4,1,1,0.0001952058
ALLEN - AFS,ALLEN - AFS,4,4,1,1,0.0002459214
ALLEN - AFT,ALLEN - AFT,4,4,1,1,0.0009863154
ALLEN - AFU,ALLEN - AFU,4,4,1,1,0.0002785588
ALLEN - AFV,ALLEN - AFV,4,4,1,1,0.0022700945
ALLEN - AGB,ALLEN - AGB,4,4,1,1,0.000217123
ALLEN - AGC,ALLEN - AGC,4,4,1,1,0.0005099524
ALLEN - AGD,ALLEN - AGD,4,4,1,1,0.0012590296
ALLEN - AGI,ALLEN - AGI,4,4,1,1,0.0061783751
ALLEN - AGK,ALLEN - AGK,4,4,1,1,0.0001381939
ALLEN - AGL,ALLEN - AGL,4,4,1,1,0.0001281551
ALLEN - AGN,ALLEN - AGN,4,4,1,1,0.0066943004
ASHLAND - AAA,ASHLAND - AAA,70,70,1,1,0.0001155117
ASHLAND - AAB,ASHLAND - AAB,70,70,1,1,0.000212507
ASHLAND - AAD,ASHLAND - AAD,70,70,1,1,0.0002709188
ASHLAND - AAF,ASHLAND - AAF,70,70,1,1,0.0001182504
ASHLAND - AAG,ASHLAND - AAG,70,70,1,1,0.0001613255
ASHLAND - AAH,ASHLAND - AAH,70,70,1,1,0.0002671938
ASHLAND - AAJ,ASHLAND - AAJ,70,70,1,1,0.0001852641
ASHLAND - AAQ,ASHLAND - AAQ,70,70,1,1,0.0000494348
ASHLAND - AAS,ASHLAND - AAS,70,70,1,1,0.0001393851
ASHLAND - AAU,ASHLAND - AAU,70,70,1,1,0.000472897
ASHLAND - AAV,ASHLAND - AAV,70,70,1,1,0.0001301736
ASHLAND - AAZ,ASHLAND - AAZ,70,70,1,1,0.0003889869
ASHLAND - ABB,ASHLAND - ABB,70,70,1,1,0.0000603285
ASHLAND - ABC,ASHLAND - ABC,70,70,1,1,0.0005521991
ASHLAND - ABG,ASHLAND - ABG,70,70,1,1,0.007022657
ASHLAND - ABI,ASHLAND - ABI,70,70,1,1,0.0052804131
ASHLAND - ABJ,ASHLAND - ABJ,70,70,1,1,0.0048523464
ASHLAND - ABN,ASHLAND - ABN,70,70,1,1,0.0088923085
ASHLAND - ABO,ASHLAND - ABO,70,70,1,1,0.0003331973
ASHLAND - ABS,ASHLAND - ABS,70,70,1,1,0.0020404274
ASHLAND - ABT,ASHLAND - ABT,70,70,1,1,0.006700567
ASHLAND - ABV,ASHLAND - ABV,70,70,1,1,0.0055743498
ASHLAND - ABZ,ASHLAND - ABZ,70,70,1,1,0.0020349633
ASHLAND - ACA,ASHLAND - ACA,70,70,1,1,0.0042658591
ASHLAND - ACB,ASHLAND - ACB,70,70,1,1,0.0000956139
ASHLAND - ACC,ASHLAND - ACC,70,70,1,1,0.0082157823
ASHLAND - ACE,ASHLAND - ACE,70,70,1,1,0.0025911438
ASHLAND - ACF,ASHLAND - ACF,70,70,1,1,0.0032838466
ASHLAND - ACH,ASHLAND - ACH,70,70,1,1,0.0017386135
ASHLAND - ACI,ASHLAND - ACI,70,70,1,1,0.0072356188
ASHLAND - ACJ,ASHLAND - ACJ,70,70,1,1,0.0032922933
ASHLAND - ACM,ASHLAND - ACM,70,70,1,1,0.0084146532
ASHLAND - ACN,ASHLAND - ACN,70,70,1,1,0.0072140404
ASHLAND - ACO,ASHLAND - ACO,70,70,1,1,0.0035502274
ASHLAND - ACP,ASHLAND - ACP,70,70,1,1,0.0035401832
ASHLAND - ACQ,ASHLAND - ACQ,70,70,1,1,0.0046929721
ASHLAND - ACS,ASHLAND - ACS,70,70,1,1,0.0042059824
ASHLAND - ACT,ASHLAND - ACT,70,70,1,1,0.0060765438
ASHLAND - ACV,ASHLAND - ACV,70,70,1,1,0.0037769536
ASHTABULA - AAA,ASHTABULA - AAA,99,99,1,1,0.00020055
ASHTABULA - AAB,ASHTABULA - AAB,99,99,1,1,0.0000645403
ASHTABULA - AAC,ASHTABULA - AAC,99,99,1,1,0.0000656716
ASHTABULA - AAE,ASHTABULA - AAE,99,99,1,1,0.0000577454
ASHTABULA - AAH,ASHTABULA - AAH,99,99,0.9813765974,0.9813765974,0.0001997648
ASHTABULA - AAH,ASHTABULA - AAH,ZZZ,ZZZ,0.0186234026,0.0186234026,0.0000037909
ASHTABULA - AAI,ASHTABULA - AAI,99,99,1,1,0.000231668
ASHTABULA - AAJ,ASHTABULA - AAJ,99,99,0.9511674246,0.9511674246,0.000314241
ASHTABULA - AAJ,ASHTABULA - AAJ,ZZZ,ZZZ,0.0488325754,0.0488325754,0.000016133
ASHTABULA - AAM,ASHTABULA - AAM,99,99,1,1,0.0000514084
ASHTABULA - AAN,ASHTABULA - AAN,99,99,1,1,0.0001617964
ASHTABULA - AAO,ASHTABULA - AAO,99,99,1,1,0.0001049461
ASHTABULA - AAP,ASHTABULA - AAP,99,99,1,1,0.0001214173
ASHTABULA - AAQ,ASHTABULA - AAQ,99,99,1,1,0.0000821484
ASHTABULA - AAR,ASHTABULA - AAR,99,99,1,1,0.0000380565
ASHTABULA - AAS,ASHTABULA - AAS,99,99,1,1,0.0000927798
ASHTABULA - AAT,ASHTABULA - AAT,99,99,1,1,0.0000313477
ASHTABULA - AAU,ASHTABULA - AAU,99,99,1,1,0.0001378942
ASHTABULA - AAW,ASHTABULA - AAW,99,99,1,1,0.0000476535
ASHTABULA - AAX,ASHTABULA - AAX,99,99,1,1,0.0000407121
ASHTABULA - AAY,ASHTABULA - AAY,99,99,1,1,0.0000976334
ASHTABULA - ABA,ASHTABULA - ABA,99,99,1,1,0.0000644205
ASHTABULA - ABB,ASHTABULA - ABB,99,99,1,1,0.0003011226
ASHTABULA - ABC,ASHTABULA - ABC,99,99,1,1,0.0012051106
ASHTABULA - ABD,ASHTABULA - ABD,99,99,1,1,0.000133515
ASHTABULA - ABF,ASHTABULA - ABF,99,99,1,1,0.0005681375
ASHTABULA - ABG,ASHTABULA - ABG,99,99,1,1,0.000171987
ASHTABULA - ABI,ASHTABULA - ABI,99,99,1,1,0.0029085233
ASHTABULA - ABJ,ASHTABULA - ABJ,99,99,1,1,0.0006343324
ASHTABULA - ABK,ASHTABULA - ABK,99,99,1,1,0.0002559378
ASHTABULA - ABL,ASHTABULA - ABL,99,99,1,1,0.0001697296
ASHTABULA - ABM,ASHTABULA - ABM,99,99,1,1,0.0001488207
ASHTABULA - ABN,ASHTABULA - ABN,99,99,0.9936081963,0.9936081963,0.0005804481
ASHTABULA - ABN,ASHTABULA - ABN,ZZZ,ZZZ,0.0063918037,0.0063918037,0.000003734
ASHTABULA - ABO,ASHTABULA - ABO,99,99,0.965003714,0.965003714,0.0001881363
ASHTABULA - ABO,ASHTABULA - ABO,ZZZ,ZZZ,0.034996286,0.034996286,0.0000068228
ASHTABULA - ABQ,ASHTABULA - ABQ,99,99,1,1,0.0001712823
ASHTABULA - ABR,ASHTABULA - ABR,99,99,1,1,0.0001100102
ASHTABULA - ABS,ASHTABULA - ABS,99,99,1,1,0.0001690048
ASHTABULA - ABT,ASHTABULA - ABT,99,99,1,1,0.0002876092
ASHTABULA - ABV,ASHTABULA - ABV,99,99,1,1,0.0001532284
ASHTABULA - ABW,ASHTABULA - ABW,99,99,1,1,0.0000729847
ASHTABULA - ABX,ASHTABULA - ABX,99,99,1,1,0.0001370566
ASHTABULA - ABY,ASHTABULA - ABY,99,99,1,1,0.0002147355
ASHTABULA - ABZ,ASHTABULA - ABZ,64,64,0.9972972867,0.9972972867,0.0035666471
ASHTABULA - ABZ,ASHTABULA - ABZ,99,99,0.0027027133,0.0027027133,0.0000096657
ASHTABULA - ACA,ASHTABULA - ACA,64,64,1,1,0.0034065376
ASHTABULA - ACB,ASHTABULA - ACB,64,64,1,1,0.0003939668
ASHTABULA - ACD,ASHTABULA - ACD,99,99,1,1,0.0001332072
ASHTABULA - ACG,ASHTABULA - ACG,99,99,1,1,0.0004865091
ASHTABULA - ACH,ASHTABULA - ACH,99,99,1,1,0.0020510367
ASHTABULA - ACI,ASHTABULA - ACI,99,99,1,1,0.0001370911
ASHTABULA - ACJ,ASHTABULA - ACJ,99,99,1,1,0.0006055778
ASHTABULA - ACM,ASHTABULA - ACM,99,99,1,1,0.0004904938
ASHTABULA - ACO,ASHTABULA - ACO,99,99,1,1,0.0031373717
ASHTABULA - ACP,ASHTABULA - ACP,99,99,1,1,0.0038725333
ASHTABULA - ACQ,ASHTABULA - ACQ,99,99,1,1,0.0067259462
ASHTABULA - ACR,ASHTABULA - ACR,64,64,1,1,0.0068802937
ASHTABULA - ACS,ASHTABULA - ACS,99,99,1,1,0.0068297328
ASHTABULA - ACT,ASHTABULA - ACT,99,99,1,1,0.0064686135
ASHTABULA - ACU,ASHTABULA - ACU,99,99,1,1,0.0033746335
ASHTABULA - ACW,ASHTABULA - ACW,99,99,1,1,0.0016241992
ASHTABULA - ACX,ASHTABULA - ACX,99,99,1,1,0.0004960171
ASHTABULA - ACY,ASHTABULA - ACY,99,99,1,1,0.0006212984
ASHTABULA - ADA,ASHTABULA - ADA,99,99,1,1,0.0029485328
ASHTABULA - ADB,ASHTABULA - ADB,99,99,1,1,0.0029474846
ASHTABULA - ADC,ASHTABULA - ADC,99,99,1,1,0.0013562146
ASHTABULA - ADD,ASHTABULA - ADD,99,99,1,1,0.0069687262
ASHTABULA - ADF,ASHTABULA - ADF,99,99,1,1,0.0020427058
ASHTABULA - ADG,ASHTABULA - ADG,99,99,1,1,0.0021325047
ASHTABULA - ADH,ASHTABULA - ADH,99,99,1,1,0.0023679373
ASHTABULA - ADI,ASHTABULA - ADI,99,99,1,1,0.0001960519
ASHTABULA - ADJ,ASHTABULA - ADJ,99,99,1,1,0.0003514928
ASHTABULA - ADL,ASHTABULA - ADL,99,99,1,1,0.0001634912
ASHTABULA - ADM,ASHTABULA - ADM,99,99,1,1,0.0013268233
ASHTABULA - ADN,ASHTABULA - ADN,99,99,1,1,0.0023134439
ASHTABULA - ADO,ASHTABULA - ADO,99,99,1,1,0.0034010369
ASHTABULA - ADP,ASHTABULA - ADP,99,99,1,1,0.0034199461
ASHTABULA - ADQ,ASHTABULA - ADQ,99,99,1,1,0.0054033398
ASHTABULA - ADR,ASHTABULA - ADR,99,99,1,1,0.0053603453
ASHTABULA - ADS,ASHTABULA - ADS,99,99,1,1,0.0002490142
ASHTABULA - ADT,ASHTABULA - ADT,99,99,1,1,0.0061976203
ASHTABULA - ADU,ASHTABULA - ADU,99,99,1,1,0.0069692447
ASHTABULA - ADV,ASHTABULA - ADV,99,99,1,1,0.0012471598
ASHTABULA - ADW,ASHTABULA - ADW,99,99,1,1,0.0009561787
ASHTABULA - ADX,ASHTABULA - ADX,99,99,1,1,0.0002911242
ASHTABULA - ADZ,ASHTABULA - ADZ,64,64,1,1,0.0060879602
ASHTABULA - AEA,ASHTABULA - AEA,64,64,1,1,0.0005523827
ASHTABULA - AEB,ASHTABULA - AEB,99,99,1,1,0.0078583731
ASHTABULA - AEC,ASHTABULA - AEC,99,99,1,1,0.0019992685
ASHTABULA - AED,ASHTABULA - AED,99,99,1,1,0.0042775008
ASHTABULA - AEF,ASHTABULA - AEF,99,99,1,1,0.0071606327
ASHTABULA - AEG,ASHTABULA - AEG,99,99,1,1,0.0062766517
ASHTABULA - AEH,ASHTABULA - AEH,99,99,1,1,0.0015931518
ASHTABULA - AEI,ASHTABULA - AEI,99,99,1,1,0.0002304441
ASHTABULA - AEJ,ASHTABULA - AEJ,99,99,1,1,0.0014033402
ASHTABULA - AEK,ASHTABULA - AEK,99,99,1,1,0.0020580257
ASHTABULA - AEL,ASHTABULA - AEL,99,99,1,1,0.0003977251
ASHTABULA - AEM,ASHTABULA - AEM,99,99,1,1,0.000193299
ASHTABULA - AEO,ASHTABULA - AEO,99,99,1,1,0.0019764189
ASHTABULA - AEP,ASHTABULA - AEP,99,99,1,1,0.0006641631
ASHTABULA - AEQ,ASHTABULA - AEQ,99,99,1,1,0.0021161937
ASHTABULA - AER,ASHTABULA - AER,99,99,1,1,0.0044518365
ASHTABULA - AES,ASHTABULA - AES,99,99,1,1,0.0071880746
ASHTABULA - AEU,ASHTABULA - AEU,64,64,1,1,0.006738246
ASHTABULA - AEV,ASHTABULA - AEV,64,64,1,1,0.0035015551
ASHTABULA - AEW,ASHTABULA - AEW,64,64,1,1,0.0036360368
ASHTABULA - AEX,ASHTABULA - AEX,64,64,1,1,0.0069031761
ASHTABULA - AEZ,ASHTABULA - AEZ,99,99,1,1,0.0007884687
ATHENS - AAA,ATHENS - AAA,94,94,1,1,0.0004750325
ATHENS - AAB,ATHENS - AAB,94,94,1,1,0.0000904697
ATHENS - AAD,ATHENS - AAD,94,94,1,1,0.0004452966
ATHENS - AAE,ATHENS - AAE,94,94,1,1,0.0000280026
ATHENS - AAF,ATHENS - AAF,94,94,1,1,0.000027097
ATHENS - AAG,ATHENS - AAG,94,94,1,1,0.0000701116
ATHENS - AAH,ATHENS - AAH,94,94,1,1,0.0001717505
ATHENS - AAI,ATHENS - AAI,94,94,1,1,0.0001865587
ATHENS - AAJ,ATHENS - AAJ,94,94,1,1,0.0003469367
ATHENS - AAK,ATHENS - AAK,94,94,1,1,0.0000060535
ATHENS - AAL,ATHENS - AAL,94,94,1,1,0.0000130468
ATHENS - AAM,ATHENS - AAM,94,94,1,1,0.0000168965
ATHENS - AAN,ATHENS - AAN,94,94,1,1,0.0000309456
ATHENS - AAP,ATHENS - AAP,94,94,1,1,0.000176284
ATHENS - AAQ,ATHENS - AAQ,94,94,1,1,0.000113918
ATHENS - AAS,ATHENS - AAS,94,94,1,1,0.000425101
ATHENS - AAU,ATHENS - AAU,94,94,1,1,0.0000448445
ATHENS - AAV,ATHENS - AAV,94,94,1,1,0.0000324618
ATHENS - AAW,ATHENS - AAW,94,94,1,1,0.0000293859
ATHENS - AAX,ATHENS - AAX,94,94,1,1,0.0002936786
ATHENS - AAZ,ATHENS - AAZ,94,94,1,1,0.0000875548
ATHENS - ABB,ATHENS - ABB,94,94,1,1,0.0002451544
ATHENS - ABD,ATHENS - ABD,94,94,1,1,0.0006730471
ATHENS - ABF,ATHENS - ABF,94,94,1,1,0.0084238227
ATHENS - ABG,ATHENS - ABG,94,94,1,1,0.001643495
ATHENS - ABH,ATHENS - ABH,94,94,1,1,0.0102030955
ATHENS - ABI,ATHENS - ABI,94,94,1,1,0.0000622565
ATHENS - ABJ,ATHENS - ABJ,94,94,1,1,0.0022776019
ATHENS - ABK,ATHENS - ABK,94,94,1,1,0.0021669339
ATHENS - ABL,ATHENS - ABL,94,94,1,1,0.0009329746
ATHENS - ABM,ATHENS - ABM,94,94,1,1,0.0004808384
ATHENS - ABN,ATHENS - ABN,94,94,1,1,0.001702016
ATHENS - ABO,ATHENS - ABO,94,94,1,1,0.0085123182
ATHENS - ABP,ATHENS - ABP,94,94,1,1,0.0101642289
ATHENS - ABR,ATHENS - ABR,94,94,1,1,0.0104363748
ATHENS - ABS,ATHENS - ABS,94,94,1,1,0.0001495382
ATHENS - ABT,ATHENS - ABT,94,94,1,1,0.0022918356
ATHENS - ABU,ATHENS - ABU,94,94,1,1,0.0057081421
ATHENS - ABV,ATHENS - ABV,94,94,1,1,0.0017379603
ATHENS - ABW,ATHENS - ABW,94,94,1,1,0.0003639855
ATHENS - ABX,ATHENS - ABX,94,94,1,1,0.0065051052
ATHENS - ABY,ATHENS - ABY,94,94,1,1,0.0105337293
ATHENS - ABZ,ATHENS - ABZ,94,94,1,1,0.0100247942
ATHENS - ACB,ATHENS - ACB,78,78,1,1,0.0000665351
ATHENS - ACC,ATHENS - ACC,78,78,1,1,0.0095554154
ATHENS - ACD,ATHENS - ACD,78,78,1,1,0.00017876
ATHENS - ACE,ATHENS - ACE,78,78,1,1,0.0003590795
ATHENS - ACI,ATHENS - ACI,94,94,1,1,0.0002695517
ATHENS - ACJ,ATHENS - ACJ,94,94,1,1,0.0044647445
ATHENS - ACK,ATHENS - ACK,94,94,1,1,0.005232342
ATHENS - ACL,ATHENS - ACL,94,94,1,1,0.00289029
ATHENS - ACM,ATHENS - ACM,94,94,1,1,0.0073662195
ATHENS - ACO,ATHENS - ACO,94,94,1,1,0.0001176203
ATHENS - ACP,ATHENS - ACP,94,94,1,1,0.0086945939
ATHENS - ACR,ATHENS - ACR,94,94,1,1,0.0000135454
ATHENS - ACS,ATHENS - ACS,94,94,1,1,0.0000071502
AUGLAIZE - AAA,AUGLAIZE - AAA,82,82,1,1,0.0002245258
AUGLAIZE - AAB,AUGLAIZE - AAB,82,82,1,1,0.0000489854
AUGLAIZE - AAC,AUGLAIZE - AAC,82,82,1,1,0.0000883198
AUGLAIZE - AAD,AUGLAIZE - AAD,82,82,1,1,0.0002711072
AUGLAIZE - AAE,AUGLAIZE - AAE,82,82,1,1,0.0002312719
AUGLAIZE - AAF,AUGLAIZE - AAF,82,82,0.9673920761,0.9673920761,0.0004152418
AUGLAIZE - AAF,AUGLAIZE - AAF,84,84,0.0326079239,0.0326079239,0.0000139966
AUGLAIZE - AAG,AUGLAIZE - AAG,82,82,1,1,0.0001601856
AUGLAIZE - AAH,AUGLAIZE - AAH,82,82,1,1,0.0001779715
AUGLAIZE - AAI,AUGLAIZE - AAI,82,82,1,1,0.0002146923
AUGLAIZE - AAJ,AUGLAIZE - AAJ,82,82,0.9831455405,0.9831455405,0.0001898943
AUGLAIZE - AAJ,AUGLAIZE - AAJ,84,84,0.0168544595,0.0168544595,0.0000032554
AUGLAIZE - AAK,AUGLAIZE - AAK,82,82,0.8542918816,0.8542918816,0.0004150367
AUGLAIZE - AAK,AUGLAIZE - AAK,84,84,0.1457081184,0.1457081184,0.0000707887
AUGLAIZE - AAL,AUGLAIZE - AAL,82,82,1,1,0.0002658664
AUGLAIZE - AAM,AUGLAIZE - AAM,82,82,1,1,0.0000377598
AUGLAIZE - AAN,AUGLAIZE - AAN,82,82,1,1,0.0002377257
AUGLAIZE - AAO,AUGLAIZE - AAO,84,84,1,1,0.0083405697
AUGLAIZE - AAP,AUGLAIZE - AAP,84,84,1,1,0.0071181451
AUGLAIZE - AAR,AUGLAIZE - AAR,82,82,0.0788978812,0.0788978812,0.0002292705
AUGLAIZE - AAR,AUGLAIZE - AAR,84,84,0.9211021188,0.9211021188,0.0026766436
AUGLAIZE - AAS,AUGLAIZE - AAS,84,84,1,1,0.0001551099
AUGLAIZE - AAU,AUGLAIZE - AAU,84,84,1,1,0.0045081458
AUGLAIZE - AAV,AUGLAIZE - AAV,84,84,1,1,0.0003630431
AUGLAIZE - AAW,AUGLAIZE - AAW,84,84,1,1,0.0002630823
AUGLAIZE - AAX,AUGLAIZE - AAX,84,84,1,1,0.0049191392
AUGLAIZE - AAY,AUGLAIZE - AAY,84,84,1,1,0.0049548952
AUGLAIZE - AAZ,AUGLAIZE - AAZ,84,84,1,1,0.0003230828
AUGLAIZE - ABA,AUGLAIZE - ABA,84,84,1,1,0.000241159
AUGLAIZE - ABB,AUGLAIZE - ABB,82,82,1,1,0.0000827568
AUGLAIZE - ABC,AUGLAIZE - ABC,82,82,1,1,0.0076365652
AUGLAIZE - ABD,AUGLAIZE - ABD,82,82,1,1,0.0076486796
AUGLAIZE - ABF,AUGLAIZE - ABF,82,82,1,1,0.0081040964
AUGLAIZE - ABG,AUGLAIZE - ABG,82,82,0.0001557011,0.0001557011,0.0000012377
AUGLAIZE - ABG,AUGLAIZE - ABG,84,84,0.9998442989,0.9998442989,0.0079480597
AUGLAIZE - ABH,AUGLAIZE - ABH,82,82,0.0003624197,0.0003624197,0.0000024799
AUGLAIZE - ABH,AUGLAIZE - ABH,84,84,0.9996375803,0.9996375803,0.0068400854
AUGLAIZE - ABJ,AUGLAIZE - ABJ,82,82,0.0005783704,0.0005783704,0.0000013951
AUGLAIZE - ABJ,AUGLAIZE - ABJ,84,84,0.9994216296,0.9994216296,0.0024106441
AUGLAIZE - ABK,AUGLAIZE - ABK,82,82,1,1,0.0068380475
AUGLAIZE - ABL,AUGLAIZE - ABL,84,84,1,1,0.0098884166
AUGLAIZE - ABN,AUGLAIZE - ABN,84,84,1,1,0.0002639827
AUGLAIZE - ABO,AUGLAIZE - ABO,84,84,1,1,0.0082873248
AUGLAIZE - ABP,AUGLAIZE - ABP,84,84,1,1,0.0072580103
AUGLAIZE - ABQ,AUGLAIZE - ABQ,84,84,1,1,0.0001828276
AUGLAIZE - ABR,AUGLAIZE - ABR,84,84,1,1,0.0001301366
BELMONT - AAA,BELMONT - AAA,96,96,1,1,0.0002267507
BELMONT - AAB,BELMONT - AAB,96,96,1,1,0.0001067982
BELMONT - AAE,BELMONT - AAE,96,96,1,1,0.0001250535
BELMONT - AAF,BELMONT - AAF,96,96,1,1,0.0001063041
BELMONT - AAH,BELMONT - AAH,96,96,1,1,0.0000834693
BELMONT - AAJ,BELMONT - AAJ,96,96,1,1,0.0000504365
BELMONT - AAK,BELMONT - AAK,96,96,1,1,0.0001116849
